accession,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore
ENOG411CQ9Z,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CVZW,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CZ9T,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CZ7S,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CQMI,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CU8V,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CW12,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CYB8,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CY0M,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CUJM,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CVID,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CVMU,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CQ4Z,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411DG52,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CPGE,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CY7Q,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CU0S,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411D0AX,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411D0JQ,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CRPT,24,30,1.0864024551563576,0.11955864503944602,0.2920452618399757
ENOG411CWQE,24,30,1.0864024551563576,0.11955864503944602,0.2920452618399757
ENOG411CU2K,10,13,1.1150758337381967,0.1571418278476021,0.28704915469078635
ENOG411CSUI,10,13,1.1150758337381967,0.1571418278476021,0.28704915469078635
ENOG411CVBZ,45,55,1.0665942757495794,0.09301149042788642,0.28181773429733414
ENOG411CQ6H,6,8,1.12645415857226,0.17178860381200362,0.2723361068885616
ENOG411D1N4,6,8,1.12645415857226,0.17178860381200362,0.2723361068885616
ENOG411CQC9,20,25,1.084733634180695,0.11734081978962743,0.2665621737861506
ENOG411CY4F,31,38,1.0677846711466215,0.09462074328954365,0.24653242406208195
ENOG411D281,11,14,1.0951637652785862,0.13114661931465774,0.24492396007353953
ENOG411CVKF,11,14,1.0951637652785862,0.13114661931465774,0.24492396007353953
ENOG411CQAE,26,32,1.0708267927168398,0.09872514162228023,0.24185829749638912
ENOG411CSPS,16,20,1.0822794856870734,0.11407310595571632,0.23838696900060005
ENOG411CTFH,16,20,1.0822794856870734,0.11407310595571632,0.23838696900060005
ENOG411CWPP,7,9,1.0951637652785864,0.13114661931465801,0.21674474974553007
ENOG411D464,7,9,1.0951637652785864,0.13114661931465801,0.21674474974553007
ENOG411CZPW,17,21,1.0708267927168398,0.09872514162228023,0.20736327490477696
ENOG411DF1I,17,21,1.0708267927168398,0.09872514162228023,0.20736327490477696
ENOG411CR3D,12,15,1.078315091966608,0.10877880628620334,0.2064201824273798
ENOG411CPXF,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CWPX,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CYD2,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CWDI,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CXN8,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CZN5,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411DB5T,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CSC3,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CVJR,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CTMU,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CW2A,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CSRK,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411DGNV,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CQX3,3,4,1.0951637652785864,0.13114661931465801,0.19254969034819094
ENOG411CPMX,8,10,1.0708267927168398,0.09872514162228023,0.16851771401377585
ENOG411CZ97,8,10,1.0708267927168398,0.09872514162228023,0.16851771401377585
ENOG411CT1X,8,10,1.0708267927168398,0.09872514162228023,0.16851771401377585
ENOG411CZE3,8,10,1.0708267927168398,0.09872514162228023,0.16851771401377585
ENOG411CVWX,19,23,1.0513572146674428,0.07225293026108932,0.15031416484299348
ENOG411D16E,19,23,1.0513572146674428,0.07225293026108932,0.15031416484299348
ENOG411CSSN,36,43,1.041885528048817,0.059196777435642785,0.14482335499325114
ENOG411CRYB,14,17,1.0513572146674426,0.07225293026108902,0.1380274167804499
ENOG411CZU7,14,17,1.0513572146674426,0.07225293026108902,0.1380274167804499
ENOG411CVR3,31,37,1.0404055770146567,0.05714603787088071,0.13113930678498567
ENOG411CYGN,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CTG1,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CRBI,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CURF,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CYN5,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CQXZ,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CVFA,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411D327,4,5,1.0513572146674428,0.07225293026108932,0.11914329581108507
ENOG411CZRH,26,31,1.0383774959678447,0.05433102226382685,0.1159836649888284
ENOG411D0BQ,38,45,1.0333852964679993,0.04737826162205991,0.10788707062024597
ENOG411DGE5,21,25,1.0354275598997542,0.05022662393109031,0.09878363403866237
ENOG411CXN9,21,25,1.0354275598997542,0.05022662393109031,0.09878363403866237
ENOG411D7PK,33,39,1.0307423673210223,0.04368377806431836,0.09158467172192082
ENOG411DFH2,10,12,1.0354275598997542,0.05022662393109031,0.08760286972086603
ENOG411CYGS,10,12,1.0354275598997542,0.05022662393109031,0.08760286972086603
ENOG411CY6H,10,12,1.0354275598997542,0.05022662393109031,0.08760286972086603
ENOG411CRB4,10,12,1.0354275598997542,0.05022662393109031,0.08760286972086603
ENOG411CSCT,16,19,1.0307423673210223,0.04368377806431836,0.07849447520299434
ENOG411DGHH,119,139,1.022152847593347,0.031610945763743195,0.07622790305660442
ENOG411DFH6,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411CT5Q,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411DERC,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411CPM6,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411D1F9,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411CRTV,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
147904348,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411D3M3,5,6,1.022152847593347,0.031610945763743195,0.06193395750811033
ENOG411CQIB,47,55,1.022152847593347,0.031610945763743195,0.05741981392372503
ENOG411CUMF,11,13,1.022152847593347,0.031610945763743195,0.05283682828651392
ENOG411CPHJ,29,34,1.022152847593347,0.031610945763743195,0.05282447305115429
ENOG411CXCR,23,27,1.022152847593347,0.031610945763743195,0.051729287089091115
ENOG411D3JR,23,27,1.022152847593347,0.031610945763743195,0.051729287089091115
ENOG411DFPC,36,42,1.0182063115022528,0.026029913500443164,0.036304122165190925
ENOG411CXTN,12,14,1.010920398718695,0.015669401894721834,0.02094318474309314
ENOG411CR45,12,14,1.010920398718695,0.015669401894721834,0.02094318474309314
ENOG411CWZS,6,7,1.0012925853975645,0.0018636023696912622,0.014806065559379002
ENOG411D07I,6,7,1.0012925853975645,0.0018636023696912622,0.014806065559379002
ENOG411CP9K,6,7,1.0012925853975645,0.0018636023696912622,0.014806065559379002
ENOG411DGKF,6,7,1.0012925853975645,0.0018636023696912622,0.014806065559379002
ENOG411CYFE,38,44,1.010920398718695,0.015669401894721834,0.0017949005961983848
ENOG411CTAU,38,44,1.010920398718695,0.015669401894721834,0.0017949005961983848
ENOG411CZ5A,19,22,1.0075506640562992,0.01085238559694583,0.0012683739642609568
ENOG411CYC9,13,15,1.0012925853975645,0.0018636023696912622,-0.008556475230090841
ENOG411CYCD,109,126,1.0115330777482214,0.01654349767480166,-0.010258210305092148
ENOG411CZY6,58,67,1.0097781157822896,0.01403831631579349,-0.011440048346424389
ENOG411CYAR,7,8,-1.014561608353129,-0.02085647413039227,-0.025472127272656388
ENOG411CSU0,7,8,-1.014561608353129,-0.02085647413039227,-0.025472127272656388
ENOG411D2BD,14,16,-1.0071015965270032,-0.010209229930883773,-0.03603145738004706
ENOG411CX71,14,16,-1.0071015965270032,-0.010209229930883773,-0.03603145738004706
ENOG411CRHZ,34,39,1.0012925853975647,0.0018636023696915818,-0.03997374927244854
ENOG411CRH1,28,32,-1.003032499167298,-0.0043683513418233694,-0.050980043134094294
ENOG411CZH5,8,9,-1.027243628457543,-0.038778382127654505,-0.060803623555566004
ENOG411CY7M,8,9,-1.027243628457543,-0.038778382127654505,-0.060803623555566004
ENOG411CZ0T,8,9,-1.027243628457543,-0.038778382127654505,-0.060803623555566004
ENOG411D34D,8,9,-1.027243628457543,-0.038778382127654505,-0.060803623555566004
ENOG411CPNE,75,86,1.0029394482024947,0.004234506832438178,-0.06170047697329719
ENOG411CWGS,15,17,-1.014561608353129,-0.02085647413039227,-0.061772445337208236
ENOG411CX7V,23,26,-1.014561608353129,-0.02085647413039227,-0.0857650596030947
ENOG411CXSV,16,18,-1.021236355776505,-0.03031680337945867,-0.08601211630802706
ENOG411CZBS,37,42,-1.008662994351076,-0.012444234314192185,-0.08979779440667385
ENOG411CWJI,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411DFW7,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411CPS2,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411D0YG,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411D159,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411CQFB,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411CYQ4,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411CWBD,9,10,-1.037619826724791,-0.053277951822769655,-0.09239853707257147
ENOG411CURI,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CZNK,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CUUW,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CRZQ,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CTR8,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CPQI,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CXDQ,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CR9G,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411DFWP,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CXV0,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CVHA,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CTV4,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CPNJ,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CWJH,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CUJC,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CT4N,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CTER,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D49Q,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CT6S,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CRGQ,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CU7G,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CQNB,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CQEU,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CY38,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D0W1,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CS0B,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CT96,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CXD5,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CX7E,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CSF4,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CSQD,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CR6Z,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CUR0,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CSZM,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CVAD,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CXP8,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CP95,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CYC5,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D3KG,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CQDS,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CYVY,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CX8R,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CWBE,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D0NE,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CWV3,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CS6S,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D475,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D06N,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CS1Z,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CXG1,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CRU3,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CZMJ,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CWP6,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CRKQ,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CXKS,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CRIW,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411D390,1,1,-1.14138180939727,-0.19078147557270447,-0.10748589076644759
ENOG411CYCR,66,75,-1.0062181740739093,-0.008943152586891651,-0.11340782077901645
ENOG411CWRY,10,11,-1.0462666586141645,-0.06525059348884586,-0.12107197629775741
ENOG411CZDE,10,11,-1.0462666586141645,-0.06525059348884586,-0.12107197629775741
ENOG411D3QF,10,11,-1.0462666586141645,-0.06525059348884586,-0.12107197629775741
ENOG411CWS7,46,52,-1.012168774371164,-0.01744987268714278,-0.1213829986219761
ENOG411CWRU,25,28,-1.023307829114794,-0.033240198586224595,-0.12426335835098773
ENOG411CPBI,18,20,-1.0326787799308634,-0.04639156623752967,-0.13071000433896063
ENOG411CV9A,54,61,-1.0125161212395137,-0.017944878710488974,-0.13549609200973198
ENOG411CW0H,11,12,-1.0535832086744032,-0.07530425815276855,-0.1473981292110894
ENOG411CUHJ,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CVXK,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CSNY,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D0AS,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CPQ7,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CSAT,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CZMR,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CU1U,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CRH4,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CR3M,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CS1K,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CYZY,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CRQM,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CTVH,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CS4D,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CPDQ,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411DFF0,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CXVN,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CWR3,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CV0Z,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CRMU,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D5XU,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CRW1,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CR6C,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D3MJ,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D3M4,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D3HJ,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D3DP,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D35W,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CX0W,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D09B,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CYF0,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411D0BP,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CRQB,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CYK0,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CQ49,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CS6U,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CU5N,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CR23,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CWPC,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411DDUV,2,2,-1.1413818093972703,-0.19078147557270464,-0.15201274385007693
ENOG411CVGN,20,22,-1.0421312172757684,-0.059536942294451986,-0.17127774242497787
ENOG411D0AM,12,13,-1.059854537297465,-0.08386627165619263,-0.17179623656778686
ENOG411CYVD,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CQI7,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CR3F,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CX7K,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CV02,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411D4ST,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411D1CM,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CQ5J,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411D3SZ,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CS84,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CUNC,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CWQ6,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CQM2,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CXYY,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CTKQ,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CQZV,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CVHE,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CYPV,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CYC7,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CVGW,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CXPT,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CW4Z,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CZ1T,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CX51,3,3,-1.14138180939727,-0.19078147557270447,-0.18618263347176414
ENOG411CPQV,21,23,-1.0462666586141645,-0.06525059348884586,-0.19027610773089385
ENOG411CTCC,13,14,-1.0652896887707857,-0.09124580202179039,-0.19458152492018915
ENOG411CWIP,13,14,-1.0652896887707857,-0.09124580202179039,-0.19458152492018915
ENOG411CTW2,13,14,-1.0652896887707857,-0.09124580202179039,-0.19458152492018915
ENOG411CT9H,22,24,-1.0500712646454886,-0.070487241854993,-0.20852726006066546
ENOG411CVXR,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CPGJ,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CRJZ,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411DFHA,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411DGHE,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CX5P,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411D3JZ,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CUR3,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CSW2,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411D3KT,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CYBU,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CVTM,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CVXU,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411DFZN,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CXK8,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411D3NT,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CQAC,4,4,-1.14138180939727,-0.19078147557270447,-0.21499189083415365
ENOG411CSR9,14,15,-1.0700454463099407,-0.09767207118122316,-0.21599688689317173
ENOG411CRNS,54,60,-1.0291147461778665,-0.04140385153447801,-0.2266653656660019
ENOG411CSTZ,15,16,-1.0742417029621367,-0.10331863432236522,-0.23623339877884775
ENOG411CZTZ,5,5,-1.1413818093972703,-0.19078147557270464,-0.24037573695449752
ENOG411CU8F,5,5,-1.1413818093972703,-0.19078147557270464,-0.24037573695449752
ENOG411CSZB,5,5,-1.1413818093972703,-0.19078147557270464,-0.24037573695449752
ENOG411CYRJ,5,5,-1.1413818093972703,-0.19078147557270464,-0.24037573695449752
ENOG411CX4E,5,5,-1.1413818093972703,-0.19078147557270464,-0.24037573695449752
ENOG411CVPK,5,5,-1.1413818093972703,-0.19078147557270464,-0.24037573695449752
ENOG411CZW4,16,17,-1.0779717088751997,-0.10831931538073182,-0.2554440693924116
ENOG411CY1M,16,17,-1.0779717088751997,-0.10831931538073182,-0.2554440693924116
ENOG411D2XD,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CW0B,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CTWR,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CZCC,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CQF2,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CP6N,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CWXR,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CSD8,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411D3WV,6,6,-1.1413818093972703,-0.19078147557270464,-0.26332663870593603
ENOG411CQ0F,42,46,-1.0442429320017579,-0.06245737859716515,-0.2692760522687992
ENOG411CQFA,17,18,-1.0813090825868876,-0.1127789635714316,-0.2737533257324338
ENOG411CR6T,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CYYH,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411DD9H,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CT6N,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CT43,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CPK3,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411DAI7,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CRU2,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CSAB,7,7,-1.14138180939727,-0.19078147557270447,-0.2844341480932349
ENOG411CSRW,18,19,-1.0843127189274067,-0.1167808941289276,-0.29126372456132604
ENOG411CVG9,18,19,-1.0843127189274067,-0.1167808941289276,-0.29126372456132604
ENOG411CRRE,8,8,-1.1413818093972703,-0.19078147557270464,-0.3040823786976017
ENOG411CQFS,8,8,-1.1413818093972703,-0.19078147557270464,-0.3040823786976017
ENOG411D4B7,8,8,-1.1413818093972703,-0.19078147557270464,-0.3040823786976017
ENOG411CPTE,28,30,-1.0677442733071236,-0.09456616031340141,-0.30560402758946753
ENOG411CR9I,84,93,-1.0321005723273187,-0.04558356003276885,-0.3075015334136009
ENOG411CWQQ,9,9,-1.14138180939727,-0.19078147557270447,-0.32253812832087986
ENOG411DGJD,9,9,-1.14138180939727,-0.19078147557270447,-0.32253812832087986
ENOG411CRXQ,9,9,-1.14138180939727,-0.19078147557270447,-0.32253812832087986
66910877,9,9,-1.14138180939727,-0.19078147557270447,-0.32253812832087986
